ID Race,Race,ID Year,Year,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,Slug Geography
1,"White",2016,"2016",132965,4753,"Loudoun County, VA","05000US51107","loudoun-county-va"
7,"Two Or More",2016,"2016",86065,16981,"Chesapeake city, VA","05000US51550","chesapeake-city-va"
6,"Other",2016,"2016",75405,24055,"Spotsylvania County, VA","05000US51177","spotsylvania-county-va"
2,"Black",2016,"2016",68655,10700,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
0,"Total",2016,"2016",69827,6120,"Frederick County, VA","05000US51069","frederick-county-va"
2,"Black",2016,"2016",32578,25512,"Bedford County, VA","05000US51019","bedford-county-va"
6,"Other",2016,"2016",51613,21774,"Stafford County, VA","05000US51179","stafford-county-va"
8,"White Non-Hispanic",2016,"2016",61606,4871,"Portsmouth city, VA","05000US51740","portsmouth-city-va"
9,"Hispanic",2016,"2016",42811,10243,"Richmond city, VA","05000US51760","richmond-city-va"
7,"Two Or More",2016,"2016",75068,28854,"Alexandria city, VA","05000US51510","alexandria-city-va"
6,"Other",2016,"2016",46090,24255,"Alexandria city, VA","05000US51510","alexandria-city-va"
2,"Black",2016,"2016",64625,43711,"Augusta County, VA","05000US51015","augusta-county-va"
9,"Hispanic",2016,"2016",33438,13693,"Fauquier County, VA","05000US51061","fauquier-county-va"
2,"Black",2016,"2016",59497,9878,"Arlington County, VA","05000US51013","arlington-county-va"
6,"Other",2016,"2016",48678,32373,"Chesapeake city, VA","05000US51550","chesapeake-city-va"
1,"White",2016,"2016",59471,7882.000000000001,"Montgomery County, VA","05000US51121","montgomery-county-va"
0,"Total",2016,"2016",94347,13017,"Fauquier County, VA","05000US51061","fauquier-county-va"
7,"Two Or More",2016,"2016",82170,61101,"York County, VA","05000US51199","york-county-va"
6,"Other",2016,"2016",49763,27530.000000000004,"Hampton city, VA","05000US51650","hampton-city-va"
2,"Black",2016,"2016",56614,7316.000000000001,"Albemarle County, VA","05000US51003","albemarle-county-va"
8,"White Non-Hispanic",2016,"2016",70479,4055,"Richmond city, VA","05000US51760","richmond-city-va"
6,"Other",2016,"2016",23019,15542,"Newport News city, VA","05000US51700","newport-news-city-va"
1,"White",2016,"2016",76124,2653,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
1,"White",2016,"2016",108313,4014,"Prince William County, VA","05000US51153","prince-william-county-va"
7,"Two Or More",2016,"2016",70699,49365,"Stafford County, VA","05000US51179","stafford-county-va"
6,"Other",2016,"2016",45696,11545,"Norfolk city, VA","05000US51710","norfolk-city-va"
1,"White",2016,"2016",76494,6753.000000000001,"Suffolk city, VA","05000US51800","suffolk-city-va"
0,"Total",2016,"2016",115717,2312,"Fairfax County, VA","05000US51059","fairfax-county-va"
9,"Hispanic",2016,"2016",23529,17004,"Roanoke city, VA","05000US51770","roanoke-city-va"
8,"White Non-Hispanic",2016,"2016",43112,5994,"Roanoke city, VA","05000US51770","roanoke-city-va"
9,"Hispanic",2016,"2016",82134,8126.000000000001,"Fairfax County, VA","05000US51059","fairfax-county-va"
7,"Two Or More",2016,"2016",83280,61392.99999999999,"Spotsylvania County, VA","05000US51177","spotsylvania-county-va"
1,"White",2016,"2016",40583,6037,"Roanoke city, VA","05000US51770","roanoke-city-va"
6,"Other",2016,"2016",83176,60113.00000000001,"Suffolk city, VA","05000US51800","suffolk-city-va"
0,"Total",2016,"2016",76059,3368,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
1,"White",2016,"2016",60045,5925,"Roanoke County, VA","05000US51161","roanoke-county-va"
6,"Other",2016,"2016",62124,12740,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
1,"White",2016,"2016",67548,4642,"Richmond city, VA","05000US51760","richmond-city-va"
8,"White Non-Hispanic",2016,"2016",76593,6937,"Suffolk city, VA","05000US51800","suffolk-city-va"
7,"Two Or More",2016,"2016",24232,19999,"Roanoke County, VA","05000US51161","roanoke-county-va"
7,"Two Or More",2016,"2016",37512,4524,"Albemarle County, VA","05000US51003","albemarle-county-va"
1,"White",2016,"2016",61141,5059,"Portsmouth city, VA","05000US51740","portsmouth-city-va"
0,"Total",2016,"2016",56479,6188,"Bedford County, VA","05000US51019","bedford-county-va"
9,"Hispanic",2016,"2016",82934,33750,"Suffolk city, VA","05000US51800","suffolk-city-va"
7,"Two Or More",2016,"2016",101964,45874,"Arlington County, VA","05000US51013","arlington-county-va"
1,"White",2016,"2016",58082,4890,"Rockingham County, VA","05000US51165","rockingham-county-va"
1,"White",2016,"2016",59937,3671,"Norfolk city, VA","05000US51710","norfolk-city-va"
8,"White Non-Hispanic",2016,"2016",77139,2825,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
7,"Two Or More",2016,"2016",21126,2576,"Augusta County, VA","05000US51015","augusta-county-va"
7,"Two Or More",2016,"2016",70788,21728,"Prince William County, VA","05000US51153","prince-william-county-va"
9,"Hispanic",2016,"2016",54091,10783,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
1,"White",2016,"2016",62385,2605,"Newport News city, VA","05000US51700","newport-news-city-va"
0,"Total",2016,"2016",55342,5129,"Augusta County, VA","05000US51015","augusta-county-va"
7,"Two Or More",2016,"2016",55971,37925,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
1,"White",2016,"2016",86167,5409,"Spotsylvania County, VA","05000US51177","spotsylvania-county-va"
1,"White",2016,"2016",47079,3408,"Lynchburg city, VA","05000US51680","lynchburg-city-va"
0,"Total",2016,"2016",110388,5159,"Arlington County, VA","05000US51013","arlington-county-va"
9,"Hispanic",2016,"2016",51636,16487,"Albemarle County, VA","05000US51003","albemarle-county-va"
7,"Two Or More",2016,"2016",106284,11229,"Fairfax County, VA","05000US51059","fairfax-county-va"
1,"White",2016,"2016",51899,4279,"Hampton city, VA","05000US51650","hampton-city-va"
9,"Hispanic",2016,"2016",58012,8521,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
7,"Two Or More",2016,"2016",121534,24871,"Loudoun County, VA","05000US51107","loudoun-county-va"
7,"Two Or More",2016,"2016",90434,48504,"Fauquier County, VA","05000US51061","fauquier-county-va"
1,"White",2016,"2016",102888,6899,"Stafford County, VA","05000US51179","stafford-county-va"
1,"White",2016,"2016",78338,4462,"Chesapeake city, VA","05000US51550","chesapeake-city-va"
7,"Two Or More",2016,"2016",146089,111828,"Hanover County, VA","05000US51085","hanover-county-va"
9,"Hispanic",2016,"2016",58992,14232,"Arlington County, VA","05000US51013","arlington-county-va"
1,"White",2016,"2016",94132,6712,"York County, VA","05000US51199","york-county-va"
7,"Two Or More",2016,"2016",46353,9038,"Henrico County, VA","05000US51087","henrico-county-va"
1,"White",2016,"2016",110175,8931,"Alexandria city, VA","05000US51510","alexandria-city-va"
4,"Asian",2016,"2016",51982,38607,"Albemarle County, VA","05000US51003","albemarle-county-va"
2,"Black",2015,"2015",37674,4270,"Newport News city, VA","05000US51700","newport-news-city-va"
2,"Black",2015,"2015",65368,15397,"Arlington County, VA","05000US51013","arlington-county-va"
0,"Total",2015,"2015",49242,4470,"Portsmouth city, VA","05000US51740","portsmouth-city-va"
1,"White",2015,"2015",79404,3147,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
8,"White Non-Hispanic",2015,"2015",56840,5815,"Augusta County, VA","05000US51015","augusta-county-va"
8,"White Non-Hispanic",2015,"2015",51571,3460.0000000000005,"Rockingham County, VA","05000US51165","rockingham-county-va"
4,"Asian",2015,"2015",62123,49095,"York County, VA","05000US51199","york-county-va"
9,"Hispanic",2015,"2015",52618,15938.000000000002,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
2,"Black",2015,"2015",31950,3479.9999999999995,"Norfolk city, VA","05000US51710","norfolk-city-va"
1,"White",2015,"2015",76966,5736,"Spotsylvania County, VA","05000US51177","spotsylvania-county-va"
2,"Black",2015,"2015",61004,55572.99999999999,"Augusta County, VA","05000US51015","augusta-county-va"
4,"Asian",2015,"2015",100750,29929,"Alexandria city, VA","05000US51510","alexandria-city-va"
0,"Total",2015,"2015",113208,2765,"Fairfax County, VA","05000US51059","fairfax-county-va"
0,"Total",2015,"2015",73968,6739,"James City County, VA","05000US51095","james-city-county-va"
8,"White Non-Hispanic",2015,"2015",58763,4189,"Portsmouth city, VA","05000US51740","portsmouth-city-va"
8,"White Non-Hispanic",2015,"2015",123153,5749,"Arlington County, VA","05000US51013","arlington-county-va"
2,"Black",2015,"2015",37173,5207,"Portsmouth city, VA","05000US51740","portsmouth-city-va"
4,"Asian",2015,"2015",68527,23369,"Chesapeake city, VA","05000US51550","chesapeake-city-va"
9,"Hispanic",2015,"2015",40163,39348,"Lynchburg city, VA","05000US51680","lynchburg-city-va"
0,"Total",2015,"2015",90056,4336,"Alexandria city, VA","05000US51510","alexandria-city-va"
9,"Hispanic",2015,"2015",55441,30362.999999999996,"Spotsylvania County, VA","05000US51177","spotsylvania-county-va"
8,"White Non-Hispanic",2015,"2015",61953,6390,"Roanoke County, VA","05000US51161","roanoke-county-va"
1,"White",2015,"2015",98418,5416,"Stafford County, VA","05000US51179","stafford-county-va"
2,"Black",2015,"2015",25233,2937,"Richmond city, VA","05000US51760","richmond-city-va"
2,"Black",2015,"2015",65242,10788,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
1,"White",2015,"2015",121942,1866,"Fairfax County, VA","05000US51059","fairfax-county-va"
8,"White Non-Hispanic",2015,"2015",77821,8855,"Albemarle County, VA","05000US51003","albemarle-county-va"
4,"Asian",2015,"2015",97009,65133.99999999999,"Lynchburg city, VA","05000US51680","lynchburg-city-va"
0,"Total",2015,"2015",39906,2035.9999999999998,"Richmond city, VA","05000US51760","richmond-city-va"
0,"Total",2015,"2015",63210,7627,"Roanoke County, VA","05000US51161","roanoke-county-va"
9,"Hispanic",2015,"2015",81525,29224.000000000004,"Bedford County, VA","05000US51019","bedford-county-va"
2,"Black",2015,"2015",26211,12288,"Roanoke city, VA","05000US51770","roanoke-city-va"
4,"Asian",2015,"2015",65173,49729,"Newport News city, VA","05000US51700","newport-news-city-va"
8,"White Non-Hispanic",2015,"2015",61202,2847,"Norfolk city, VA","05000US51710","norfolk-city-va"
2,"Black",2015,"2015",82934,8238,"Fairfax County, VA","05000US51059","fairfax-county-va"
9,"Hispanic",2015,"2015",61998,10261,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
8,"White Non-Hispanic",2015,"2015",111862,3597.0000000000005,"Prince William County, VA","05000US51153","prince-william-county-va"
7,"Two Or More",2015,"2015",62748,15267,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
4,"Asian",2015,"2015",50210,12415,"Norfolk city, VA","05000US51710","norfolk-city-va"
1,"White",2015,"2015",83010,13393,"York County, VA","05000US51199","york-county-va"
2,"Black",2015,"2015",41974,12458,"Suffolk city, VA","05000US51800","suffolk-city-va"
9,"Hispanic",2015,"2015",61014,17717,"Suffolk city, VA","05000US51800","suffolk-city-va"
9,"Hispanic",2015,"2015",64057,20176,"Henrico County, VA","05000US51087","henrico-county-va"
4,"Asian",2015,"2015",107917,43900,"Portsmouth city, VA","05000US51740","portsmouth-city-va"
1,"White",2015,"2015",97017,7403,"Fauquier County, VA","05000US51061","fauquier-county-va"
2,"Black",2015,"2015",54427,36864,"Fauquier County, VA","05000US51061","fauquier-county-va"
4,"Asian",2015,"2015",47666,11777,"Richmond city, VA","05000US51760","richmond-city-va"
0,"Total",2015,"2015",70589,5007,"Albemarle County, VA","05000US51003","albemarle-county-va"
2,"Black",2015,"2015",47238,5196,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
9,"Hispanic",2015,"2015",53309,22292,"Rockingham County, VA","05000US51165","rockingham-county-va"
7,"Two Or More",2015,"2015",68573,786,"Suffolk city, VA","05000US51800","suffolk-city-va"
4,"Asian",2015,"2015",38672,6917,"Roanoke city, VA","05000US51770","roanoke-city-va"
1,"White",2015,"2015",107345,6750,"Alexandria city, VA","05000US51510","alexandria-city-va"
0,"Total",2015,"2015",39835,3741,"Roanoke city, VA","05000US51770","roanoke-city-va"
3,"Native American",2015,"2015",65227,24457,"Arlington County, VA","05000US51013","arlington-county-va"
7,"Two Or More",2015,"2015",41569,32284,"Roanoke city, VA","05000US51770","roanoke-city-va"
8,"White Non-Hispanic",2015,"2015",65063,3764.0000000000005,"Newport News city, VA","05000US51700","newport-news-city-va"
4,"Asian",2015,"2015",41413,10267,"Suffolk city, VA","05000US51800","suffolk-city-va"
3,"Native American",2015,"2015",42029,21172,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
9,"Hispanic",2015,"2015",62162,4959,"Alexandria city, VA","05000US51510","alexandria-city-va"
0,"Total",2015,"2015",67491,4112,"Chesapeake city, VA","05000US51550","chesapeake-city-va"
1,"White",2015,"2015",72073,5293,"Frederick County, VA","05000US51069","frederick-county-va"
4,"Asian",2015,"2015",75177,8322,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
8,"White Non-Hispanic",2015,"2015",52734,3491.0000000000005,"Montgomery County, VA","05000US51121","montgomery-county-va"
0,"Total",2015,"2015",75131,3150,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
2,"Black",2015,"2015",59903,14432,"Hanover County, VA","05000US51085","hanover-county-va"
7,"Two Or More",2015,"2015",40429,4314,"Richmond city, VA","05000US51760","richmond-city-va"
1,"White",2015,"2015",75601,6689,"Chesapeake city, VA","05000US51550","chesapeake-city-va"
9,"Hispanic",2015,"2015",36910,11107,"Norfolk city, VA","05000US51710","norfolk-city-va"
0,"Total",2015,"2015",51979,3215,"Rockingham County, VA","05000US51165","rockingham-county-va"
0,"Total",2015,"2015",61203,3861,"Suffolk city, VA","05000US51800","suffolk-city-va"
3,"Native American",2015,"2015",69310,32530,"Henrico County, VA","05000US51087","henrico-county-va"
7,"Two Or More",2015,"2015",47931,27934,"Portsmouth city, VA","05000US51740","portsmouth-city-va"
5,"Pacific Islander",2015,"2015",91372,21012,"Loudoun County, VA","05000US51107","loudoun-county-va"
8,"White Non-Hispanic",2015,"2015",48560,7082.000000000001,"Lynchburg city, VA","05000US51680","lynchburg-city-va"
2,"Black",2015,"2015",47241,4573,"Henrico County, VA","05000US51087","henrico-county-va"
5,"Pacific Islander",2015,"2015",60280,6010,"Newport News city, VA","05000US51700","newport-news-city-va"
9,"Hispanic",2015,"2015",72471,11000,"Arlington County, VA","05000US51013","arlington-county-va"
9,"Hispanic",2015,"2015",103021,93719,"Hanover County, VA","05000US51085","hanover-county-va"
1,"White",2015,"2015",58070,4584,"Hampton city, VA","05000US51650","hampton-city-va"
1,"White",2015,"2015",85056,3044,"Hanover County, VA","05000US51085","hanover-county-va"
8,"White Non-Hispanic",2015,"2015",133147,7667.999999999999,"Loudoun County, VA","05000US51107","loudoun-county-va"
7,"Two Or More",2015,"2015",54473,12194,"Norfolk city, VA","05000US51710","norfolk-city-va"
6,"Other",2015,"2015",56353,2595,"Arlington County, VA","05000US51013","arlington-county-va"
0,"Total",2015,"2015",125003,4693,"Loudoun County, VA","05000US51107","loudoun-county-va"
3,"Native American",2015,"2015",122798,85078,"Prince William County, VA","05000US51153","prince-william-county-va"
2,"Black",2015,"2015",49017,13499,"James City County, VA","05000US51095","james-city-county-va"
